symbol,companyName,industry,isin,sector,basic_industry
WHIRLPOOL,Whirlpool of India Limited,Household Appliances,INE716A01013,Fast Moving Consumer Goods,Household Products
RKFORGE,Ramkrishna Forgings Limited,Auto Components & Equipments,INE399G01023,Automobile and Auto Components,Auto Components & Equipments
DALBHARAT,Dalmia Bharat Limited,Cement & Cement Products,INE00R701025,Construction Materials,Cement & Cement Products
PNBGILTS,PNB Gilts Limited,Investment Company,INE859A01011,,
MANKIND,Mankind Pharma Limited,Pharmaceuticals,INE634S01028,Healthcare,Pharmaceuticals
GKSL,Gujarat Kidney And Super Speciality Limited,Hospital,INE0V0W01025,,
MINDTECK,Mindteck (India) Limited,Computers - Software & Consulting,INE110B01017,,
SGMART,SG Mart Limited,Trading - Metals,INE385F01024,,
LTF,L&T Finance Limited,Investment Company,INE498L01015,,
SMCGLOBAL,SMC Global Securities Limited,Stockbroking & Allied,INE103C01036,,
GAIL,GAIL (India) Limited,Gas Transmission/Marketing,INE129A01019,,
FEDFINA,Fedbank Financial Services Limited,Non Banking Financial Company (NBFC),INE007N01010,,
NDTV,New Delhi Television Limited,TV Broadcasting & Software Production,INE155G01029,,
GULFOILLUB,Gulf Oil Lubricants India Limited,Lubricants,INE635Q01029,,
VIKASLIFE,Vikas Lifecare Limited,Trading & Distributors,INE161L01027,,
PURVA,Puravankara Limited,Residential Commercial Projects,INE323I01011,,
JPPOWER,Jaiprakash Power Ventures Limited,Power Generation,INE351F01018,,
AEGISLOG,Aegis Logistics Limited,Trading - Gas,INE208C01025,,
SAATVIKGL,Saatvik Green Energy Limited,Other Electrical Equipment,INE13B501022,,
AJAXENGG,Ajax Engineering Limited,Construction Vehicles,INE274Y01021,Construction Materials,Other Construction Materials
SILLYMONKS,Silly Monks Entertainment Limited,Media & Entertainment,INE203Y01012,,
RESPONIND,Responsive Industries Limited,Furniture Home Furnishing,INE688D01026,,
JSWINFRA,JSW Infrastructure Limited,Port & Port services,INE880J01026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Asset Management Company,INE298J01013,,
TATACOMM,Tata Communications Limited,Telecom - Cellular & Fixed line services,INE151A01013,Telecommunication,Telecom - Cellular & Fixed line services
HGINFRA,H.G. Infra Engineering Limited,Civil Construction,INE926X01010,,
HISARMETAL,Hisar Metal Industries Limited,Iron & Steel Products,INE598C01011,,
KAVDEFENCE,Kavveri Defence & Wireless Technologies Limited,Telecom - Equipment & Accessories,INE641C01019,Telecommunication,Telecom - Equipment & Accessories
ADANIPOWER,Adani Power Limited,Integrated Power Utilities,INE814H01029,,
UNIECOM,Unicommerce Esolutions Limited,Software Products,INE00U401027,Information Technology,Computers - Software & Consulting
ECLERX,eClerx Services Limited,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),INE738I01010,,
NSLNISP,NMDC Steel Limited,Iron & Steel,INE0NNS01018,,
ZENTEC,Zen Technologies Limited,Aerospace & Defense,INE251B01027,Capital Goods,Aerospace & Defense
EMAMIPAP,Emami Paper Mills Limited,Paper & Paper Products,INE830C01026,,
JWL,Jupiter Wagons Limited,Railway Wagons,INE209L01016,,
IPCALAB,IPCA Laboratories Limited,Pharmaceuticals,INE571A01038,Healthcare,Pharmaceuticals
HLEGLAS,HLE Glascoat Limited,Industrial Products,INE461D01028,Capital Goods,Cables - Electricals
HLEGLAS,HLE Glascoat Limited,Industrial Products,INE461D01028,Capital Goods,Castings & Forgings
HLEGLAS,HLE Glascoat Limited,Industrial Products,INE461D01028,Capital Goods,Packaging
HLEGLAS,HLE Glascoat Limited,Industrial Products,INE461D01028,Capital Goods,Plastic Products - Industrial
HLEGLAS,HLE Glascoat Limited,Industrial Products,INE461D01028,Capital Goods,Rubber
HLEGLAS,HLE Glascoat Limited,Industrial Products,INE461D01028,Capital Goods,Other Industrial Products
HLEGLAS,HLE Glascoat Limited,Industrial Products,INE461D01028,Capital Goods,Glass - Industrial
HLEGLAS,HLE Glascoat Limited,Industrial Products,INE461D01028,Capital Goods,"Aluminium, Copper & Zinc Products"
HLEGLAS,HLE Glascoat Limited,Industrial Products,INE461D01028,Capital Goods,Iron & Steel Products
HLEGLAS,HLE Glascoat Limited,Industrial Products,INE461D01028,Capital Goods,Abrasives & Bearings
HLEGLAS,HLE Glascoat Limited,Industrial Products,INE461D01028,Capital Goods,"Compressors, Pumps & Diesel Engines"
HLEGLAS,HLE Glascoat Limited,Industrial Products,INE461D01028,Capital Goods,Electrodes & Refractories
ATALREAL,Atal Realtech Limited,Residential Commercial Projects,INE0ALR01029,,
VMART,V-Mart Retail Limited,Diversified Retail,INE665J01013,Metals & Mining,Diversified Metals
ADANIPORTS,Adani Ports and Special Economic Zone Limited,Port & Port services,INE742F01042,,
FORTIS,Fortis Healthcare Limited,Hospital,INE061F01013,,
GOACARBON,Goa Carbon Limited,Industrial Minerals,INE426D01013,Capital Goods,Railway Wagons
SBC,SBC Exports Limited,Garments & Apparels,INE04AK01028,,
GHCLTEXTIL,GHCL Textiles Limited,Other Textile Products,INE0PA801013,,
MIRCELECTR,MIRC Electronics Limited,Consumer Electronics,INE831A01028,Consumer Durables,Cycles
SRM,SRM Contractors Limited,Civil Construction,INE0R6Z01013,,
SIGMAADV,SIGMA ADVANCED SYSTEMS LIMITED,Aerospace & Defense,INE933B01012,Capital Goods,Aerospace & Defense
JSWSTEEL,JSW Steel Limited,Iron & Steel,INE019A01038,,
INDOSTAR,IndoStar Capital Finance Limited,Non Banking Financial Company (NBFC),INE896L01010,,
STYL,Seshaasai Technologies Limited,Financial Technology (Fintech),INE04VU01023,Financial Services,Financial Technology (Fintech)
HEMIPROP,Hemisphere Properties India Limited,Diversified Commercial Services,INE0AJG01018,Metals & Mining,Diversified Metals
CEMPRO,Cemindia Projects Limited,Civil Construction,INE686A01026,,
CAPLIPOINT,Caplin Point Laboratories Limited,Pharmaceuticals,INE475E01026,Healthcare,Pharmaceuticals
BANCOINDIA,Banco Products (I) Limited,Auto Components & Equipments,INE213C01025,Automobile and Auto Components,Auto Components & Equipments
TECHNOE,Techno Electric & Engineering Company Limited,Civil Construction,INE285K01026,,
BIGBLOC,Bigbloc Construction Limited,Cement & Cement Products,INE412U01025,Construction Materials,Cement & Cement Products
GICRE,General Insurance Corporation of India,General Insurance,INE481Y01014,,
STALLION,Stallion India Fluorochemicals Limited,Industrial Gases,INE0RYC01010,Capital Goods,Railway Wagons
FIEMIND,Fiem Industries Limited,Auto Components & Equipments,INE737H01014,Automobile and Auto Components,Auto Components & Equipments
DEEPAKFERT,Deepak Fertilizers and Petrochemicals Corporation Limited,Commodity Chemicals,INE501A01019,,
GOCOLORS,Go Fashion (India) Limited,Speciality Retail,INE0BJS01011,,
INTELLECT,Intellect Design Arena Limited,Computers - Software & Consulting,INE306R01017,,
MSTCLTD,Mstc Limited,Trading & Distributors,INE255X01014,,
ATGL,Adani Total Gas Limited,LPG/CNG/PNG/LNG Supplier,INE399L01023,,
BHARATFORG,Bharat Forge Limited,Auto Components & Equipments,INE465A01025,Automobile and Auto Components,Auto Components & Equipments
SHRINGARMS,Shringar House of Mangalsutra Limited,Gems Jewellery And Watches,INE1B3L01017,,
CHOICEIN,Choice International Limited,Holding Company,INE102B01014,,
BAJAJ-AUTO,Bajaj Auto Limited,2/3 Wheelers,INE917I01010,,
NCC,NCC Limited,Civil Construction,INE868B01028,,
ACI,Archean Chemical Industries Limited,Specialty Chemicals,INE128X01021,,
AQYLON,Aqylon Nexus Limited,TV Broadcasting & Software Production,INE416A01051,,
ZAGGLE,Zaggle Prepaid Ocean Services Limited,IT Enabled Services,INE07K301024,,
VOLTAS,Voltas Limited,Household Appliances,INE226A01021,Fast Moving Consumer Goods,Household Products
SSWL,Steel Strips Wheels Limited,Auto Components & Equipments,INE802C01033,Automobile and Auto Components,Auto Components & Equipments
SAMMAANCAP,Sammaan Capital Limited,Housing Finance Company,INE148I01020,,
ASTRAZEN,AstraZeneca Pharma India Limited,Pharmaceuticals,INE203A01020,Healthcare,Pharmaceuticals
PDSL,PDS Limited,Trading - Textile Products,INE111Q01021,,
SHILCTECH,Shilchar Technologies Limited,Heavy Electrical Equipment,INE024F01011,,
ADSL,Allied Digital Services Limited,IT Enabled Services,INE102I01027,,
SURAJEST,Suraj Estate Developers Limited,Residential Commercial Projects,INE843S01025,,
AVROIND,AVRO INDIA LIMITED,Plastic Products - Consumer,INE652Z01017,,
ONESOURCE,Onesource Specialty Pharma Limited,Pharmaceuticals,INE013P01021,Healthcare,Pharmaceuticals
JAMNAAUTO,Jamna Auto Industries Limited,Auto Components & Equipments,INE039C01032,Automobile and Auto Components,Auto Components & Equipments
FLUOROCHEM,Gujarat Fluorochemicals Limited,Specialty Chemicals,INE09N301011,,
PVRINOX,PVR INOX Limited,Film Production Distribution & Exhibition,INE191H01014,,
ZENSARTECH,Zensar Technologies Limited,Computers - Software & Consulting,INE520A01027,,
GRSE,Garden Reach Shipbuilders & Engineers Limited,Aerospace & Defense,INE382Z01011,Capital Goods,Aerospace & Defense
GOKULAGRO,Gokul Agro Resources Limited,Edible Oil,INE314T01033,,
MEDPLUS,Medplus Health Services Limited,Pharmacy Retail,INE804L01022,,
MEDIASSIST,Medi Assist Healthcare Services Limited,Insurance Distributors,INE456Z01021,Financial Services,General Insurance
PRIVISCL,Privi Speciality Chemicals Limited,Specialty Chemicals,INE959A01019,,
TIIL,Technocraft Industries (India) Limited,Iron & Steel Products,INE545H01011,,
ANGELONE,Angel One Limited,Stockbroking & Allied,INE732I01021,,
KOTHARIPET,Kothari Petrochemicals Limited,Petrochemicals,INE720A01015,Chemicals,Commodity Chemicals
MAHABANK,Bank of Maharashtra,Public Sector Bank,INE457A01014,Services,Urban Local Bodies
AIAENG,AIA Engineering Limited,Castings & Forgings,INE212H01026,,
HUDCO,Housing & Urban Development Corporation Limited,Financial Institution,INE031A01017,Financial Services,Financial Technology (Fintech)
ARSSBL,Anand Rathi Share and Stock Brokers Limited,Stockbroking & Allied,INE549H01021,,
JAINREC,Jain Resource Recycling Limited,Diversified Metals,INE0YD401026,Metals & Mining,Diversified Metals
MTNL,Mahanagar Telephone Nigam Limited,Telecom - Cellular & Fixed line services,INE153A01019,Telecommunication,Telecom - Cellular & Fixed line services
SERVOTECH,Servotech Renewable Power System Limited,Other Electrical Equipment,INE782X01033,,
SARLAPOLY,Sarla Performance Fibers Limited,Other Textile Products,INE453D01025,,
CRAMC,Canara Robeco Asset Management Company Limited,Asset Management Company,INE218I01013,,
TRANSRAILL,Transrail Lighting Limited,Heavy Electrical Equipment,INE454P01035,,
PPLPHARMA,Piramal Pharma Limited,Pharmaceuticals,INE0DK501011,Healthcare,Pharmaceuticals
KIOCL,KIOCL Limited,Sponge Iron,INE880L01014,,
CROMPTON,Crompton Greaves Consumer Electricals Limited,Household Appliances,INE299U01018,Fast Moving Consumer Goods,Household Products
ASALCBR,Associated Alcohols & Breweries Ltd.,Breweries & Distilleries,INE073G01016,,
ASTERDM,Aster DM Healthcare Limited,Hospital,INE914M01019,,
APEX,Apex Frozen Foods Limited,Seafood,INE346W01013,,
WELCORP,Welspun Corp Limited,Iron & Steel Products,INE191B01025,,
POONAWALLA,Poonawalla Fincorp Limited,Non Banking Financial Company (NBFC),INE511C01022,,
DREDGECORP,Dredging Corporation of India Limited,Dredging,INE506A01018,,
HDIL,Housing Development and Infrastructure Limited,Residential Commercial Projects,INE191I01012,,
ICRA,ICRA Limited,Ratings,INE725G01011,,
KNRCON,KNR Constructions Limited,Civil Construction,INE634I01029,,
ORIENTELEC,Orient Electric Limited,Household Appliances,INE142Z01019,Fast Moving Consumer Goods,Household Products
POKARNA,Pokarna Limited,Granites & Marbles,INE637C01025,,
COHANCE,Cohance Lifesciences Limited,Pharmaceuticals,INE03QK01018,Healthcare,Pharmaceuticals
ICICIAMC,ICICI Prudential Asset Management Company Limited,Asset Management Company,INE346A01027,,
TMPV,Tata Motors Passenger Vehicles Limited,Passenger Cars & Utility Vehicles,INE155A01022,,
STEELXIND,STEEL EXCHANGE INDIA LIMITED,Iron & Steel Products,INE503B01021,,
KPIL,Kalpataru Projects International Limited,Civil Construction,INE220B01022,,
ORCHPHARMA,Orchid Pharma Limited,Pharmaceuticals,INE191A01027,Healthcare,Pharmaceuticals
JYOTISTRUC,Jyoti Structures Limited,Heavy Electrical Equipment,INE197A01024,,
NLCINDIA,NLC India Limited,Power Generation,INE589A01014,,
INDOAMIN,Indo Amines Limited,Specialty Chemicals,INE760F01028,,
HONAUT,Honeywell Automation India Limited,Industrial Products,INE671A01010,Capital Goods,Cables - Electricals
HONAUT,Honeywell Automation India Limited,Industrial Products,INE671A01010,Capital Goods,Castings & Forgings
HONAUT,Honeywell Automation India Limited,Industrial Products,INE671A01010,Capital Goods,Packaging
HONAUT,Honeywell Automation India Limited,Industrial Products,INE671A01010,Capital Goods,Plastic Products - Industrial
HONAUT,Honeywell Automation India Limited,Industrial Products,INE671A01010,Capital Goods,Rubber
HONAUT,Honeywell Automation India Limited,Industrial Products,INE671A01010,Capital Goods,Other Industrial Products
HONAUT,Honeywell Automation India Limited,Industrial Products,INE671A01010,Capital Goods,Glass - Industrial
HONAUT,Honeywell Automation India Limited,Industrial Products,INE671A01010,Capital Goods,"Aluminium, Copper & Zinc Products"
HONAUT,Honeywell Automation India Limited,Industrial Products,INE671A01010,Capital Goods,Iron & Steel Products
HONAUT,Honeywell Automation India Limited,Industrial Products,INE671A01010,Capital Goods,Abrasives & Bearings
HONAUT,Honeywell Automation India Limited,Industrial Products,INE671A01010,Capital Goods,"Compressors, Pumps & Diesel Engines"
HONAUT,Honeywell Automation India Limited,Industrial Products,INE671A01010,Capital Goods,Electrodes & Refractories
RVNL,Rail Vikas Nigam Limited,Civil Construction,INE415G01027,,
COALINDIA,Coal India Limited,Coal,INE522F01014,,
DIVISLAB,Divi's Laboratories Limited,Pharmaceuticals,INE361B01024,Healthcare,Pharmaceuticals
HCL-INSYS,HCL Infosystems Limited,Computers Hardware & Equipments,INE236A01020,,
SIEMENS,Siemens Limited,Heavy Electrical Equipment,INE003A01024,,
AJOONI,Ajooni Biotech Limited,Animal Feed,INE820Y01021,,
HFCL,HFCL Limited,Telecom - Infrastructure,INE548A01028,Telecommunication,Telecom - Cellular & Fixed line services
TEJASNET,Tejas Networks Limited,Telecom - Equipment & Accessories,INE010J01012,Telecommunication,Telecom - Equipment & Accessories
KAYNES,Kaynes Technology India Limited,Industrial Products,INE918Z01012,Capital Goods,Cables - Electricals
KAYNES,Kaynes Technology India Limited,Industrial Products,INE918Z01012,Capital Goods,Castings & Forgings
KAYNES,Kaynes Technology India Limited,Industrial Products,INE918Z01012,Capital Goods,Packaging
KAYNES,Kaynes Technology India Limited,Industrial Products,INE918Z01012,Capital Goods,Plastic Products - Industrial
KAYNES,Kaynes Technology India Limited,Industrial Products,INE918Z01012,Capital Goods,Rubber
KAYNES,Kaynes Technology India Limited,Industrial Products,INE918Z01012,Capital Goods,Other Industrial Products
KAYNES,Kaynes Technology India Limited,Industrial Products,INE918Z01012,Capital Goods,Glass - Industrial
KAYNES,Kaynes Technology India Limited,Industrial Products,INE918Z01012,Capital Goods,"Aluminium, Copper & Zinc Products"
KAYNES,Kaynes Technology India Limited,Industrial Products,INE918Z01012,Capital Goods,Iron & Steel Products
KAYNES,Kaynes Technology India Limited,Industrial Products,INE918Z01012,Capital Goods,Abrasives & Bearings
KAYNES,Kaynes Technology India Limited,Industrial Products,INE918Z01012,Capital Goods,"Compressors, Pumps & Diesel Engines"
KAYNES,Kaynes Technology India Limited,Industrial Products,INE918Z01012,Capital Goods,Electrodes & Refractories
GMDCLTD,Gujarat Mineral Development Corporation Limited,Industrial Minerals,INE131A01031,Capital Goods,Railway Wagons
PTL,PTL Enterprises Limited,Diversified Commercial Services,INE034D01049,Metals & Mining,Diversified Metals
LUMAXIND,Lumax Industries Limited,Auto Components & Equipments,INE162B01018,Automobile and Auto Components,Auto Components & Equipments
POLYCAB,Polycab India Limited,Cables - Electricals,INE455K01017,,
KRBL,KRBL Limited,Other Agricultural Products,INE001B01026,,
JTEKTINDIA,Jtekt India Limited,Auto Components & Equipments,INE643A01035,Automobile and Auto Components,Auto Components & Equipments
THOMASCOOK,Thomas Cook  (India)  Limited,Tour Travel Related Services,INE332A01027,,
TARC,TARC Limited,Residential Commercial Projects,INE0EK901012,,
BAIDFIN,Baid Finserv Limited,Non Banking Financial Company (NBFC),INE020D01022,,
UCOBANK,UCO Bank,Public Sector Bank,INE691A01018,Services,Urban Local Bodies
SUBEXLTD,Subex Limited,Software Products,INE754A01055,Information Technology,Computers - Software & Consulting
TAC,TAC Infosec Limited,Computers - Software & Consulting,INE0SOY01013,,
BLISSGVS,Bliss GVS Pharma Limited,Pharmaceuticals,INE416D01022,Healthcare,Pharmaceuticals
VTL,Vardhman Textiles Limited,Other Textile Products,INE825A01020,,
AEROFLEX,Aeroflex Industries Limited,Iron & Steel Products,INE024001021,,
NAVINFLUOR,Navin Fluorine International Limited,Specialty Chemicals,INE048G01026,,
ITC,ITC Limited,Diversified FMCG,INE154A01025,Fast Moving Consumer Goods,Diversified FMCG
LT,Larsen & Toubro Limited,Civil Construction,INE018A01030,,
RUBFILA,Rubfila International Limited,Rubber,INE642C01025,,
360ONE,360 ONE WAM LIMITED,Stockbroking & Allied,INE466L01038,,
NFL,National Fertilizers Limited,Fertilizers,INE870D01012,Chemicals,Fertilizers
TATAINVEST,Tata Investment Corporation Limited,Investment Company,INE672A01026,,
ADANIENT,Adani Enterprises Limited,Trading - Minerals,INE423A01024,,
CHENNPETRO,Chennai Petroleum Corporation Limited,Refineries & Marketing,INE178A01016,,
AMIRCHAND,Amir Chand Jagdish Kumar (Exports) Limited,Other Agricultural Products,INE05TO01019,,
BHARATCOAL,Bharat Coking Coal Limited,Coal,INE05XR01022,,
LINDEINDIA,Linde India Limited,Industrial Gases,INE473A01011,Capital Goods,Railway Wagons
PRAKASH,Prakash Industries Limited,Iron & Steel,INE603A01013,,
