symbol,company_name,sector,industry,exchange
HLVLTD.NS,HLV Limited,Consumer Cyclical,Travel Lodging,NSE
INDHOTEL.NS,The Indian Hotels Company Limited,Consumer Cyclical,Travel Lodging,NSE
ITDC.NS,India Tourism Development Corporation Limited,Consumer Cyclical,Travel Lodging,NSE
JUNIPER.NS,Juniper Hotels Limited,Consumer Cyclical,Travel Lodging,NSE
KAMATHOTEL.NS,Kamat Hotels (India) Limited,Consumer Cyclical,Travel Lodging,NSE
LEMONTREE.NS,Lemon Tree Hotels Limited,Consumer Cyclical,Travel Lodging,NSE
ORIENTHOT.NS,Oriental Hotels Limited,Consumer Cyclical,Travel Lodging,NSE
PARKHOTELS.NS,ParkHotels,Consumer Cyclical,Travel Lodging,NSE
RHL.NS,Robust Hotels Limited,Consumer Cyclical,Travel Lodging,NSE
ROHLTD.NS,Royal Orchid Hotels Limited,Consumer Cyclical,Travel Lodging,NSE
SAMHI.NS,SAMHI Hotels Limited,Consumer Cyclical,Travel Lodging,NSE
SINCLAIR.NS,Sinclairs Hotels Limited,Consumer Cyclical,Travel Lodging,NSE
TAJGVK.NS,TAJGVK Hotels & Resorts Limited,Consumer Cyclical,Travel Lodging,NSE
TGBHOTELS.NS,TGB Banquets and Hotels Limited,Consumer Cyclical,Travel Lodging,NSE
THELEELA.NS,Leela Palaces Hotels and Resorts Ltd.,Consumer Cyclical,Travel Lodging,NSE
VENTIVE.NS,Ventive Hospitality Ltd.,Consumer Cyclical,Travel Lodging,NSE
VHLTD.NS,Viceroy Hotels Limited,Consumer Cyclical,Travel Lodging,NSE
EASEMYTRIP.NS,Easy Trip Planners Limited,Consumer Cyclical,Travel Services,NSE
TBOTEK.NS,TBO Tek Ltd.,Consumer Cyclical,Travel Services,NSE
THOMASCOOK.NS,Thomas Cook (India) Limited,Consumer Cyclical,Travel Services,NSE
YATRA.NS,Yatra Online Limited,Consumer Cyclical,Travel Services,NSE
AGRITECH.NS,Agri-tech (India) Limited,Consumer Defensive,Agricultural Farm Products,NSE
APEX.NS,Apex Frozen Foods Limited,Consumer Defensive,Agricultural Farm Products,NSE
ASPINWALL.NS,Aspinwall and Company Limited,Consumer Defensive,Agricultural Farm Products,NSE
DBOL.NS,Dhampur Bio Organics Limited,Consumer Defensive,Agricultural Farm Products,NSE
DHANLAXMI.NS,Dhanlaxmi Crop Science Ltd.,Consumer Defensive,Agricultural Farm Products,NSE
GODREJAGRO.NS,Godrej Agrovet Limited,Consumer Defensive,Agricultural Farm Products,NSE
GROBTEA.NS,The Grob Tea Company Limited,Consumer Defensive,Agricultural Farm Products,NSE
HARRMALAYA.NS,Harrisons Malayalam Limited,Consumer Defensive,Agricultural Farm Products,NSE
JAYSREETEA.NS,Jay Shree Tea & Industries Limited,Consumer Defensive,Agricultural Farm Products,NSE
MGEL.NS,Mangalam Global Enterprise Limited,Consumer Defensive,Agricultural Farm Products,NSE
NORBTEAEXP.NS,Norben Tea & Exports Limited,Consumer Defensive,Agricultural Farm Products,NSE
PKTEA.NS,The Peria Karamalai Tea and Produce Company Limited,Consumer Defensive,Agricultural Farm Products,NSE
SAKUMA.NS,Sakuma Exports Limited,Consumer Defensive,Agricultural Farm Products,NSE
SANWARIA.NS,Sanwaria Consumer Limited,Consumer Defensive,Agricultural Farm Products,NSE
SHANTI.NS,Shanti Overseas (India) Limited,Consumer Defensive,Agricultural Farm Products,NSE
STEL.NS,STEL Holdings Limited,Consumer Defensive,Agricultural Farm Products,NSE
UMAEXPORTS.NS,Uma Exports Limited,Consumer Defensive,Agricultural Farm Products,NSE
UNITEDTEA.NS,The United Nilgiri Tea Estates Company Limited,Consumer Defensive,Agricultural Farm Products,NSE
VENKEYS.NS,Venky's (India) Limited,Consumer Defensive,Agricultural Farm Products,NSE
SDBL.NS,Som Distilleries & Breweries Limited,Consumer Defensive,Beverages - Alcoholic,NSE
UBL.NS,United Breweries Limited,Consumer Defensive,Beverages - Alcoholic,NSE
VBL.NS,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,NSE
VINCOFE.NS,Vintage Coffee & Beverages Ltd,Consumer Defensive,Beverages - Non-Alcoholic,NSE
ABDL.NS,Allied Blenders & Distillers Ltd.,Consumer Defensive,Beverages - Wineries & Distilleries,NSE
ASALCBR.NS,Associated Alcohols & Breweries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,NSE
GLOBUSSPR.NS,Globus Spirits Limited,Consumer Defensive,Beverages - Wineries & Distilleries,NSE
GMBREW.NS,G.M. Breweries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,NSE
IFBAGRO.NS,IFB Agro Industries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,NSE
PICCADIL.NS,Piccadily Agro Industries Ltd.,Consumer Defensive,Beverages - Wineries & Distilleries,NSE
RADICO.NS,Radico Khaitan Limited,Consumer Defensive,Beverages - Wineries & Distilleries,NSE
RKDL.NS,Ravi Kumar Distilleries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,NSE
SULA.NS,Sula Vineyards Limited,Consumer Defensive,Beverages - Wineries & Distilleries,NSE
TI.NS,Tilaknagar Industries Ltd.,Consumer Defensive,Beverages - Wineries & Distilleries,NSE
UNITDSPR.NS,United Spirits Limited,Consumer Defensive,Beverages - Wineries & Distilleries,NSE
DMART.NS,Avenue Supermarts Limited,Consumer Defensive,Discount Stores,NSE
APTECHT.NS,Aptech Limited,Consumer Defensive,Education & Training Services,NSE
CLEDUCATE.NS,CL Educate Limited,Consumer Defensive,Education & Training Services,NSE
COMPUSOFT.NS,Compucom Software Limited,Consumer Defensive,Education & Training Services,NSE
CRIZAC.NS,Crizac Ltd.,Consumer Defensive,Education & Training Services,NSE
EDUCOMP.NS,Educomp Solutions Ltd.,Consumer Defensive,Education & Training Services,NSE
GLOBAL.NS,Global Education Limited,Consumer Defensive,Education & Training Services,NSE
GTECJAINX.NS,G-Tech Jainx Education Ltd.,Consumer Defensive,Education & Training Services,NSE
KEEPLEARN.NS,DSJ Keep Learning Limited,Consumer Defensive,Education & Training Services,NSE
LCCINFOTEC.NS,LCC Infotech Limited,Consumer Defensive,Education & Training Services,NSE
MTEDUCARE.NS,MT Educare Limited,Consumer Defensive,Education & Training Services,NSE
NIITLTD.NS,NIIT Limited,Consumer Defensive,Education & Training Services,NSE
NIITMTS.NS,NIIT Learning Systems Limited,Consumer Defensive,Education & Training Services,NSE
PWL.NS,Physicswallah Limited,Consumer Defensive,Education & Training Services,NSE
TREEHOUSE.NS,Tree House Education & Accessories Limited,Consumer Defensive,Education & Training Services,NSE
UMESLTD.NS,Usha Martin Education & Solutions Limited,Consumer Defensive,Education & Training Services,NSE
VERANDA.NS,Veranda Learning Solutions Limited,Consumer Defensive,Education & Training Services,NSE
ZEELEARN.NS,Zee Learn Limited,Consumer Defensive,Education & Training Services,NSE
ANNAPURNA.NS,Annapurna Swadisht Ltd.,Consumer Defensive,Food Confectioners,NSE
AVADHSUGAR.NS,Avadh Sugar & Energy Limited,Consumer Defensive,Food Confectioners,NSE
BAJAJHIND.NS,Bajaj Hindusthan Sugar Limited,Consumer Defensive,Food Confectioners,NSE
BALRAMCHIN.NS,Balrampur Chini Mills Limited,Consumer Defensive,Food Confectioners,NSE
BANARISUG.NS,Bannari Amman Sugars Limited,Consumer Defensive,Food Confectioners,NSE
DALMIASUG.NS,Dalmia Bharat Sugar and Industries Limited,Consumer Defensive,Food Confectioners,NSE
DAVANGERE.NS,Davangere Sugar Company Limited,Consumer Defensive,Food Confectioners,NSE
DCMSRIND.NS,DCM Shriram Industries Limited,Consumer Defensive,Food Confectioners,NSE
DHAMPURSUG.NS,Dhampur Sugar Mills Limited,Consumer Defensive,Food Confectioners,NSE
DWARKESH.NS,Dwarikesh Sugar Industries Limited,Consumer Defensive,Food Confectioners,NSE
GOYALSALT.NS,Goyal Salt Ltd.,Consumer Defensive,Food Confectioners,NSE
ITALIANE.NS,Italian Edibles Ltd.,Consumer Defensive,Food Confectioners,NSE
KCPSUGIND.NS,K.C.P. Sugar and Industries Corporation Limited,Consumer Defensive,Food Confectioners,NSE
KMSUGAR.NS,K.M. Sugar Mills Limited,Consumer Defensive,Food Confectioners,NSE
KOTARISUG.NS,Kothari Sugars and Chemicals Limited,Consumer Defensive,Food Confectioners,NSE
MAGADSUGAR.NS,Magadh Sugar & Energy Limited,Consumer Defensive,Food Confectioners,NSE
MAWANASUG.NS,Mawana Sugars Limited,Consumer Defensive,Food Confectioners,NSE
PONNIERODE.NS,Ponni Sugars (Erode) Limited,Consumer Defensive,Food Confectioners,NSE
PRUDMOULI.NS,Prudential Sugar Corp. Ltd.,Consumer Defensive,Food Confectioners,NSE
RAJSREESUG.NS,Rajshree Sugars and Chemicals Limited,Consumer Defensive,Food Confectioners,NSE
RANASUG.NS,Rana Sugars Limited,Consumer Defensive,Food Confectioners,NSE
RENUKA.NS,Shree Renuka Sugars Limited,Consumer Defensive,Food Confectioners,NSE
SAKHTISUG.NS,Sakthi Sugars Limited,Consumer Defensive,Food Confectioners,NSE
SHEETAL.NS,Sheetal Universal Ltd.,Consumer Defensive,Food Confectioners,NSE
SSFL.NS,Srivari Spices & Foods Ltd.,Consumer Defensive,Food Confectioners,NSE
TAPIFRUIT.NS,Tapi Fruit Processing Ltd.,Consumer Defensive,Food Confectioners,NSE
TRIVENI.NS,Triveni Engineering & Industries Limited,Consumer Defensive,Food Confectioners,NSE
UGARSUGAR.NS,The Ugar Sugar Works Limited,Consumer Defensive,Food Confectioners,NSE
UTTAMSUGAR.NS,Uttam Sugar Mills Limited,Consumer Defensive,Food Confectioners,NSE
VISHWARAJ.NS,Vishwaraj Sugar Industries Limited,Consumer Defensive,Food Confectioners,NSE
ANIKINDS.NS,Anik Industries Limited,Consumer Defensive,Food Distribution,NSE
DODLA.NS,Dodla Dairy Limited,Consumer Defensive,Food Distribution,NSE
FCONSUMER.NS,Future Consumer Ltd,Consumer Defensive,Food Distribution,NSE
MADHUSUDAN.NS,Madhusudan Masala Ltd.,Consumer Defensive,Food Distribution,NSE
PROV.NS,Proventus Agrocom Ltd.,Consumer Defensive,Food Distribution,NSE
SHANTHALA.NS,Shanthala FMCG Products Ltd.,Consumer Defensive,Food Distribution,NSE
MAGSON.NS,Magson Retail & Distribution Ltd.,Consumer Defensive,Grocery Stores,NSE
ONDOOR.NS,On Door Concepts Ltd.,Consumer Defensive,Grocery Stores,NSE
ALLTIME.NS,All Time Plastics Ltd.,Consumer Defensive,Household & Personal Products,NSE
AMBICAAGAR.NS,Ambica Agarbathies Aroma & Industries Limited,Consumer Defensive,Household & Personal Products,NSE
BAJAJCON.NS,Bajaj Consumer Care Limited,Consumer Defensive,Household & Personal Products,NSE
BCLIND.NS,BCL Industries Limited,Consumer Defensive,Household & Personal Products,NSE
COLPAL.NS,Colgate-Palmolive (India) Limited,Consumer Defensive,Household & Personal Products,NSE
CUPID.NS,Cupid Limited,Consumer Defensive,Household & Personal Products,NSE
DABUR.NS,Dabur India Limited,Consumer Defensive,Household & Personal Products,NSE
EMAMILTD.NS,Emami Limited,Consumer Defensive,Household & Personal Products,NSE
GILLETTE.NS,Gillette India Limited,Consumer Defensive,Household & Personal Products,NSE
GODREJCP.NS,Godrej Consumer Products Limited,Consumer Defensive,Household & Personal Products,NSE
HINDUNILVR.NS,Hindustan Unilever Limited,Consumer Defensive,Household & Personal Products,NSE
HONASA.NS,Honasa Consumer Limited,Consumer Defensive,Household & Personal Products,NSE
JHS.NS,JHS Svendgaard Laboratories Limited,Consumer Defensive,Household & Personal Products,NSE
JYOTHYLAB.NS,Jyothy Labs Limited,Consumer Defensive,Household & Personal Products,NSE
KAYA.NS,Kaya Limited,Consumer Defensive,Household & Personal Products,NSE
MARICO.NS,Marico Limited,Consumer Defensive,Household & Personal Products,NSE
NKIND.NS,N.K Industries Limited,Consumer Defensive,Household & Personal Products,NSE
PGHH.NS,Procter & Gamble Hygiene and Health Care Limited,Consumer Defensive,Household & Personal Products,NSE
ADFFOODS.NS,ADF Foods Limited,Consumer Defensive,Packaged Foods,NSE
AJOONI.NS,Ajooni Biotech Limited,Consumer Defensive,Packaged Foods,NSE
AKG.NS,AKG Exim Limited,Consumer Defensive,Packaged Foods,NSE
AVANTIFEED.NS,Avanti Feeds Limited,Consumer Defensive,Packaged Foods,NSE
AWL.NS,AWL Agri Business Ltd.,Consumer Defensive,Packaged Foods,NSE
BBTC.NS,"The Bombay Burmah Trading Corporation, Limited",Consumer Defensive,Packaged Foods,NSE
BECTORFOOD.NS,Mrs. Bectors Food Specialities Limited,Consumer Defensive,Packaged Foods,NSE
BIKAJI.NS,Bikaji Foods International Limited,Consumer Defensive,Packaged Foods,NSE
BRITANNIA.NS,Britannia Industries Limited,Consumer Defensive,Packaged Foods,NSE
CCL.NS,CCL Products (India) Limited,Consumer Defensive,Packaged Foods,NSE
CLSEL.NS,Chaman Lal Setia Exports Limited,Consumer Defensive,Packaged Foods,NSE
COASTCORP.NS,Coastal Corporation Limited,Consumer Defensive,Packaged Foods,NSE
DIAMONDYD.NS,Prataap Snacks Limited,Consumer Defensive,Packaged Foods,NSE
DTIL.NS,Dhunseri Tea & Industries Limited,Consumer Defensive,Packaged Foods,NSE
DVL.NS,Dhunseri Ventures Limited,Consumer Defensive,Packaged Foods,NSE
EIFFL.NS,Euro India Fresh Foods Limited,Consumer Defensive,Packaged Foods,NSE
FOODSIN.NS,Foods & Inns Ltd,Consumer Defensive,Packaged Foods,NSE
GAEL.NS,Gujarat Ambuja Exports Limited,Consumer Defensive,Packaged Foods,NSE
GANGESSECU.NS,Ganges Securities Limited,Consumer Defensive,Packaged Foods,NSE
GOKULAGRO.NS,Gokul Agro Resources Limited,Consumer Defensive,Packaged Foods,NSE
GOKUL.NS,Gokul Refoils & Solvent Limited,Consumer Defensive,Packaged Foods,NSE
GOPAL.NS,Gopal Snacks Limited,Consumer Defensive,Packaged Foods,NSE
GRMOVER.NS,GRM Overseas Limited,Consumer Defensive,Packaged Foods,NSE
HATSUN.NS,Hatsun Agro Product Limited,Consumer Defensive,Packaged Foods,NSE
HERITGFOOD.NS,Heritage Foods Limited,Consumer Defensive,Packaged Foods,NSE
HMAAGRO.NS,HMA Agro Industries Limited,Consumer Defensive,Packaged Foods,NSE
HNDFDS.NS,Hindustan Foods Limited,Consumer Defensive,Packaged Foods,NSE
KOHINOOR.NS,Kohinoor Foods Limited,Consumer Defensive,Packaged Foods,NSE
KRBL.NS,KRBL Limited,Consumer Defensive,Packaged Foods,NSE
KRISHIVAL.NS,Krishival Foods Ltd.,Consumer Defensive,Packaged Foods,NSE
KRITINUT.NS,Kriti Nutrients Limited,Consumer Defensive,Packaged Foods,NSE
LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,NSE
MANORAMA.NS,Manorama Industries Limited,Consumer Defensive,Packaged Foods,NSE
MCLEODRUSS.NS,McLeod Russel India Limited,Consumer Defensive,Packaged Foods,NSE
MEGASTAR.NS,Megastar Foods Limited,Consumer Defensive,Packaged Foods,NSE
MKPL.NS,M. K. Proteins Limited,Consumer Defensive,Packaged Foods,NSE
MUKKA.NS,Mukka Proteins Limited,Consumer Defensive,Packaged Foods,NSE
NESTLEIND.NS,Nestlé India Limited,Consumer Defensive,Packaged Foods,NSE
NGIL.NS,Nakoda Group of Industries Limited,Consumer Defensive,Packaged Foods,NSE
ORKLAINDIA.NS,Orkla India Ltd.,Consumer Defensive,Packaged Foods,NSE
PALASHSECU.NS,Palash Securities Limited,Consumer Defensive,Packaged Foods,NSE
PARAGMILK.NS,Parag Milk Foods Limited,Consumer Defensive,Packaged Foods,NSE
PATANJALI.NS,Patanjali Foods Limited,Consumer Defensive,Packaged Foods,NSE
REGAAL.NS,Regaal Resources Ltd.,Consumer Defensive,Packaged Foods,NSE
ROML.NS,Raj Oil Mills Limited,Consumer Defensive,Packaged Foods,NSE
SARVESHWAR.NS,Sarveshwar Foods Limited,Consumer Defensive,Packaged Foods,NSE
SCPL.NS,Sheetal Cool Products Limited,Consumer Defensive,Packaged Foods,NSE
SKMEGGPROD.NS,SKM Egg Products Export (India) Limited,Consumer Defensive,Packaged Foods,NSE
SUNDROP.NS,Sundrop Brands Limited,Consumer Defensive,Packaged Foods,NSE
TASTYBITE.NS,Tasty Bite Eatables Limited,Consumer Defensive,Packaged Foods,NSE
TATACONSUM.NS,Tata Consumer Products Limited,Consumer Defensive,Packaged Foods,NSE
VADILALIND.NS,Vadilal Industries Limited,Consumer Defensive,Packaged Foods,NSE
ZYDUSWELL.NS,Zydus Wellness Limited,Consumer Defensive,Packaged Foods,NSE
GODFRYPHLP.NS,Godfrey Phillips India Limited,Consumer Defensive,Tobacco,NSE
GOLDENTOBC.NS,Golden Tobacco Limited,Consumer Defensive,Tobacco,NSE
ITC.NS,ITC Limited,Consumer Defensive,Tobacco,NSE
VSTIND.NS,VST Industries Limited,Consumer Defensive,Tobacco,NSE
ADANIENT.NS,Adani Enterprises Limited,Energy,Coal,NSE
ANMOL.NS,Anmol India Limited,Energy,Coal,NSE
COALINDIA.NS,Coal India Limited,Energy,Coal,NSE
GMDCLTD.NS,Gujarat Mineral Development Corporation Limited,Energy,Coal,NSE
REFEX.NS,Refex Industries Limited,Energy,Coal,NSE
AAKASH.NS,Aakash Exploration Services Limited,Energy,Oil & Gas Equipment & Services,NSE
AEGISVOPAK.NS,Aegis Vopak Terminals Ltd.,Energy,Oil & Gas Equipment & Services,NSE
ALPHAGEO.NS,Alphageo (India) Limited,Energy,Oil & Gas Equipment & Services,NSE
ASIANENE.NS,Asian Energy Services Limited,Energy,Oil & Gas Equipment & Services,NSE
DOLPHIN.NS,Dolphin Offshore Enterprises (India) Limited,Energy,Oil & Gas Equipment & Services,NSE
JINDRILL.NS,Jindal Drilling & Industries Limited,Energy,Oil & Gas Equipment & Services,NSE
LIKHITHA.NS,Likhitha Infrastructure Limited,Energy,Oil & Gas Equipment & Services,NSE
OILCOUNTUB.NS,Oil Country Tubular Limited,Energy,Oil & Gas Equipment & Services,NSE
PRATHAM.NS,Pratham EPC Projects Ltd.,Energy,Oil & Gas Equipment & Services,NSE
SOUTHWEST.NS,South West Pinnacle Exploration Limited,Energy,Oil & Gas Equipment & Services,NSE
UNIDT.NS,United Drilling Tools Limited,Energy,Oil & Gas Equipment & Services,NSE
ANTELOPUS.NS,Antelopus Selan Enrgy Ltd.,Energy,Oil & Gas Exploration & Production,NSE
DEEPINDS.NS,Deep Industries Limited,Energy,Oil & Gas Exploration & Production,NSE
HINDOILEXP.NS,Hindustan Oil Exploration Company Limited,Energy,Oil & Gas Exploration & Production,NSE
OIL.NS,Oil India Limited,Energy,Oil & Gas Exploration & Production,NSE
PRABHA.NS,Prabha Energy Ltd.,Energy,Oil & Gas Exploration & Production,NSE
ONGC.NS,Oil and Natural Gas Corporation Limited,Energy,Oil & Gas Integrated,NSE
AEGISLOG.NS,Aegis Logistics Limited,Energy,Oil & Gas Refining & Marketing,NSE
BPCL.NS,Bharat Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,NSE
CASTROLIND.NS,Castrol India Limited,Energy,Oil & Gas Refining & Marketing,NSE
CHENNPETRO.NS,Chennai Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,NSE
CONFIPET.NS,Confidence Petroleum India Limited,Energy,Oil & Gas Refining & Marketing,NSE
GANDHAR.NS,Gandhar Oil Refinery (India) Limited,Energy,Oil & Gas Refining & Marketing,NSE
GULFPETRO.NS,GP Petroleums Limited,Energy,Oil & Gas Refining & Marketing,NSE
HINDPETRO.NS,Hindustan Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,NSE
IOC.NS,Indian Oil Corporation Limited,Energy,Oil & Gas Refining & Marketing,NSE
MRPL.NS,Mangalore Refinery and Petrochemicals Limited,Energy,Oil & Gas Refining & Marketing,NSE
PANAMAPET.NS,Panama Petrochem Limited,Energy,Oil & Gas Refining & Marketing,NSE
PETRONET.NS,Petronet LNG Limited,Energy,Oil & Gas Refining & Marketing,NSE
RELIANCE.NS,Reliance Industries Limited,Energy,Oil & Gas Refining & Marketing,NSE
PREMIERENE.NS,Premier Energies Limited,Energy,Solar,NSE
SURANASOL.NS,Surana Solar Limited,Energy,Solar,NSE
SWELECTES.NS,Swelect Energy Systems Limited,Energy,Solar,NSE
SWSOLAR.NS,Sterling and Wilson Renewable Energy Limited,Energy,Solar,NSE
UEL.NS,Ujaas Energy Limited,Energy,Solar,NSE
URJA.NS,Urja Global Limited,Energy,Solar,NSE
WAAREEENER.NS,Waaree Energies Ltd,Energy,Solar,NSE
WEBELSOLAR.NS,Websol Energy System Limited,Energy,Solar,NSE
360ONE.NS,360 One Wam Limited,Financial Services,Asset Management,NSE
ABSLAMC.NS,Aditya Birla Sun Life AMC Limited,Financial Services,Asset Management,NSE
ABSLBANETF.NS,Aditya Birla Sun Life Nifty Bank ETF,Financial Services,Asset Management,NSE
ABSLNN50ET.NS,Aditya Birla Sun Life Nifty Next 50 ETF,Financial Services,Asset Management,NSE
AIIL.NS,Authum Investment & Infrastructure Limited,Financial Services,Asset Management,NSE
ANANDRATHI.NS,Anand Rathi Wealth Limited,Financial Services,Asset Management,NSE
AXISGOLD.NS,Axis Gold ETF,Financial Services,Asset Management,NSE
AXISNIFTY.NS,Axis NIFTY 50 ETF,Financial Services,Asset Management,NSE
BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,Financial Services,Asset Management,NSE
BANKBEES.NS,Nippon India ETF Nifty Bank BeES,Financial Services,Asset Management,NSE
BEACON.NS,Beacon Trusteeship Ltd.,Financial Services,Asset Management,NSE
BFINVEST.NS,BF Investment Limited,Financial Services,Asset Management,NSE
BFSI.NS,Mirae Asset Nifty Financial Services ETF,Financial Services,Asset Management,NSE
BSLGOLDETF.NS,Aditya Birla Sun Life Gold ETF,Financial Services,Asset Management,NSE
BSLNIFTY.NS,Aditya Birla Sun Life Nifty 50 ETF,Financial Services,Asset Management,NSE
CONSUMBEES.NS,Nippon India ETF Nifty India Consumption,Financial Services,Asset Management,NSE
CPSEETF.NS,CPSE ETF,Financial Services,Asset Management,NSE
DIVOPPBEES.NS,Nippon India ETF Nifty Dividend Opportunities 50,Financial Services,Asset Management,NSE
FMCGIETF.NS,ICICI Prudential Nifty FMCG ETF,Financial Services,Asset Management,NSE
GATECHDVR.NS,GACM Technologies Ltd. - Ordinary Shares - DVR,Financial Services,Asset Management,NSE
GOLDBEES.NS,Nippon India ETF Gold BeES,Financial Services,Asset Management,NSE
GOLDCASE.NS,Zerodha Gold ETF,Financial Services,Asset Management,NSE
HDFCAMC.NS,HDFC Asset Management Company Limited,Financial Services,Asset Management,NSE
HNGSNGBEES.NS,Nippon India ETF Hang Seng BeES,Financial Services,Asset Management,NSE
ICICIB22.NS,BHARAT 22 ETF,Financial Services,Asset Management,NSE
JINDALPHOT.NS,Jindal Photo Limited,Financial Services,Asset Management,NSE
JIOFIN.NS,Jio Financial Services Limited,Financial Services,Asset Management,NSE
JPOLYINVST.NS,Jindal Poly Investment and Finance Company Limited,Financial Services,Asset Management,NSE
JUNIORBEES.NS,Nippon India ETF Nifty Next 50 Junior BeES,Financial Services,Asset Management,NSE
KICL.NS,Kalyani Investment Company Limited,Financial Services,Asset Management,NSE
LFIC.NS,Lakshmi Finance & Industrial Corporation Limited,Financial Services,Asset Management,NSE
LICNETFGSC.NS,LIC MF Nifty 8-13 yr G-SEC ETF,Financial Services,Asset Management,NSE
LICNFNHGP.NS,LIC MF Nifty 100 ETF,Financial Services,Asset Management,NSE
LIQUIDBEES.NS,Nippon India ETF Nifty 1D Rate Liquid BeES,Financial Services,Asset Management,NSE
LTGILTBEES.NS,Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt,Financial Services,Asset Management,NSE
MAFANG.NS,Mirae Asset NYSE FANG+ ETF Exchange Traded Fund Units,Financial Services,Asset Management,NSE
MASPTOP50.NS,Mirae Asset S&P 500 Top 50 ETF,Financial Services,Asset Management,NSE
MID150BEES.NS,Nippon India ETF Nifty Midcap 150,Financial Services,Asset Management,NSE
MOGSEC.NS,Motilal Oswal Nifty 5 YR Benchmark G Sec ETF,Financial Services,Asset Management,NSE
MOM100.NS,Motilal Oswal Nifty Midcap 100 ETF,Financial Services,Asset Management,NSE
MOM50.NS,Motilal Oswal Nifty 50 ETF,Financial Services,Asset Management,NSE
